name,number,inst,run,filename
Erato,62,smass,smass2,a000062.spfit.2.txt
Koyo,5591,smass,smass2,a005591.2.txt
Stearns,2035,smass,smass2,a002035.2.txt
Kollontai,2467,smass,smass2,a002467.2.txt
Bobone,2507,smass,smass2,a002507.2.txt
1995 BM2,129493,smass,smass2,au1995BM2.spfit.2.txt
Anneliese,910,smass,smass2,a000910.2.txt
Gabriella,355,smass,smass2,a000355.spfit.2.txt
Kyoto,4352,smass,smass2,a004352.spfit.2.txt
Ioffe,5222,smass,smass2,a005222.spfit.2.txt
Yvonne,1301,smass,smass2,a001301.2.txt
Zdislava,5275,smass,smass2,a005275.spfit.2.txt
Kallavesi,2840,smass,smass2,a002840.spfit.2.txt
ORO,4733,smass,smass2,a004733.spfit.2.txt
Vysheslavia,2953,smass,smass2,a002953.2.txt
Lindelof,1407,smass,smass2,a001407.2.txt
Andres Bello,2282,smass,smass2,a002282.2.txt
Isergina,1271,smass,smass2,a001271.2.txt
Theresia,295,smass,smass2,a000295.2.txt
Lilliputia,2952,smass,smass2,a002952.2.txt
Juno,3,smass,smass2,a000003.spfit.2.txt
Alikoski,1567,smass,smass2,a001567.2.txt
Frieden,3642,smass,smass2,a003642.2.txt
Hallstrom,2640,smass,smass2,a002640.2.txt
Chariklo,10199,smass,smass2,a010199.spfit.2.txt
Ptolemaeus,4001,smass,smass2,a004001.2.txt
Carina,491,smass,smass2,a000491.2.txt
Universitas,905,smass,smass2,a000905.2.txt
Kahrstedt,1587,smass,smass2,a001587.spfit.2.txt
Caltech,2906,smass,smass2,a002906.2.txt
Ino,173,smass,smass2,a000173.2.txt
1988 WC,5732,smass,smass2,a005732.spfit.2.txt
Ragazza,1839,smass,smass2,a001839.spfit.2.txt
Viola,1076,smass,smass2,a001076.spfit.2.txt
Talbot,3151,smass,smass2,a003151.2.txt
Tamblyn,3417,smass,smass2,a003417.spfit.2.txt
Massalia,20,smass,smass2,a000020.2.txt
Coppelia,815,smass,smass2,a000815.2.txt
Ruzena,1856,smass,smass2,a001856.spfit.2.txt
Komendantov,3958,smass,smass2,a003958.2.txt
Irma,177,smass,smass2,a000177.2.txt
Campania,377,smass,smass2,a000377.spfit.2.txt
Henrika,826,smass,smass2,a000826.spfit.2.txt
Chaumont,12281,smass,smass2,a012281.2.txt
Rebekka,572,smass,smass2,a000572.spfit.2.txt
Afra,1187,smass,smass2,a001187.2.txt
Felicitas,109,smass,smass2,a000109.2.txt
Namiki,7304,smass,smass2,a007304.2.txt
Herculina,532,smass,smass2,a000532.spfit.2.txt
Mehltretter,1968,smass,smass2,a001968.spfit.2.txt
Kaula,5485,smass,smass2,a005485.spfit.2.txt
Peter,1716,smass,smass2,a001716.spfit.2.txt
Semphyra,1014,smass,smass2,a001014.spfit.2.txt
Beckman,3737,smass,smass2,a003737.spfit.2.txt
1992 AX,5407,smass,smass2,a005407.2.txt
Althaea,119,smass,smass2,a000119.2.txt
Eliane,1329,smass,smass2,a001329.2.txt
Anneliese,910,smass,smass2,a000910.spfit.2.txt
Sigrid,1493,smass,smass2,a001493.2.txt
Hildegard,898,smass,smass2,a000898.2.txt
Bohrmann,1635,smass,smass2,a001635.spfit.2.txt
Paulina,278,smass,smass2,a000278.spfit.2.txt
Kaverznev,2949,smass,smass2,a002949.2.txt
Stampfer,3440,smass,smass2,a003440.2.txt
Lise,3976,smass,smass2,a003976.2.txt
Aralia,973,smass,smass2,a000973.2.txt
Sniadeckia,1262,smass,smass2,a001262.spfit.2.txt
Otero,1126,smass,smass2,a001126.spfit.2.txt
Chalonge,2040,smass,smass2,a002040.2.txt
Otaru,4491,smass,smass2,a004491.2.txt
Kiso,2271,smass,smass2,a002271.spfit.2.txt
Durrell,2231,smass,smass2,a002231.spfit.2.txt
MIT,4523,smass,smass2,a004523.spfit.2.txt
Jacqueline,1017,smass,smass2,a001017.spfit.2.txt
Niobe,71,smass,smass2,a000071.spfit.2.txt
Elpis,59,smass,smass2,a000059.2.txt
Zappala,2813,smass,smass2,a002813.2.txt
Balster,5610,smass,smass2,a005610.2.txt
Asta,1041,smass,smass2,a001041.2.txt
Tanina,825,smass,smass2,a000825.2.txt
Mitaka,1088,smass,smass2,a001088.2.txt
WIYN,4299,smass,smass2,a004299.spfit.2.txt
1988 AA5,7404,smass,smass2,a007404.spfit.2.txt
Virtus,494,smass,smass2,a000494.2.txt
Ate,111,smass,smass2,a000111.spfit.2.txt
Eureka,5261,smass,smass2,a005261.2.txt
Corduba,365,smass,smass2,a000365.spfit.2.txt
Beira,1474,smass,smass2,a001474.2.txt
Sophrosyne,134,smass,smass2,a000134.2.txt
Tinette,687,smass,smass2,a000687.2.txt
Sagan,2709,smass,smass2,a002709.2.txt
1997 RD1,26209,smass,smass2,au1997RD1.spfit.2.txt
Edda,673,smass,smass2,a000673.spfit.2.txt
Rauthgundis,4977,smass,smass2,a004977.2.txt
Yakhontovia,1653,smass,smass2,a001653.spfit.2.txt
Okadanoboru,4156,smass,smass2,a004156.2.txt
Shura,1977,smass,smass2,a001977.spfit.2.txt
Ingeborg,391,smass,smass2,a000391.2.txt
Alexandra,54,smass,smass2,a000054.2.txt
Tarkovskij,3345,smass,smass2,a003345.spfit.2.txt
Giacconi,3371,smass,smass2,a003371.2.txt
Kilia,470,smass,smass2,a000470.spfit.2.txt
Isolda,211,smass,smass2,a000211.2.txt
Vysheslavia,2953,smass,smass2,a002953.spfit.2.txt
Royer,5208,smass,smass2,a005208.spfit.2.txt
Dembowska,349,smass,smass2,a000349.2.txt
Antiope,90,smass,smass2,a000090.2.txt
Alex,3367,smass,smass2,a003367.2.txt
Carlova,360,smass,smass2,a000360.spfit.2.txt
Stravinsky,4382,smass,smass2,a004382.2.txt
Clorinde,282,smass,smass2,a000282.2.txt
Barbarossa,1860,smass,smass2,a001860.2.txt
Pannekoek,2378,smass,smass2,a002378.spfit.2.txt
Otero,1126,smass,smass2,a001126.2.txt
Phaedra,174,smass,smass2,a000174.2.txt
Istria,183,smass,smass2,a000183.2.txt
Vangelis,6354,smass,smass2,a006354.spfit.2.txt
Pannekoek,2378,smass,smass2,a002378.2.txt
1986 QS,7397,smass,smass2,a007397.2.txt
Sarita,796,smass,smass2,a000796.spfit.2.txt
Kaendler,5195,smass,smass2,a005195.2.txt
Urania,30,smass,smass2,a000030.2.txt
Sahlia,2088,smass,smass2,a002088.spfit.2.txt
Sutoku,4767,smass,smass2,a004767.spfit.2.txt
Thuringia,934,smass,smass2,a000934.spfit.2.txt
Heidi,2521,smass,smass2,a002521.spfit.2.txt
Yuuri,5563,smass,smass2,a005563.2.txt
Dennisreuter,4706,smass,smass2,a004706.2.txt
Arkhipova,4424,smass,smass2,a004424.spfit.2.txt
Johanna,127,smass,smass2,a000127.spfit.2.txt
1988 CJ,6704,smass,smass2,a006704.2.txt
1996 UK,100480,smass,smass2,au1996UK.spfit.2.txt
Asahina,5230,smass,smass2,a005230.spfit.2.txt
Thalia,23,smass,smass2,a000023.2.txt
Sanenobufukui,5685,smass,smass2,a005685.2.txt
Feodosia,1048,smass,smass2,a001048.spfit.2.txt
Aaltje,677,smass,smass2,a000677.spfit.2.txt
Svoboda,2559,smass,smass2,a002559.spfit.2.txt
Horn-d'Arturo,3744,smass,smass2,a003744.spfit.2.txt
Holmia,378,smass,smass2,a000378.spfit.2.txt
Rimskij-Korsakov,4534,smass,smass2,a004534.spfit.2.txt
Backlunda,856,smass,smass2,a000856.2.txt
Roerich,4426,smass,smass2,a004426.2.txt
Sax,3534,smass,smass2,a003534.2.txt
Phillipadams,5133,smass,smass2,a005133.spfit.2.txt
Ostro,3169,smass,smass2,a003169.2.txt
Hugo,2106,smass,smass2,a002106.2.txt
Boznemcova,3628,smass,smass2,a003628.2.txt
Colchis,1135,smass,smass2,a001135.spfit.2.txt
Netto,3175,smass,smass2,a003175.spfit.2.txt
Metcalfia,792,smass,smass2,a000792.spfit.2.txt
Taurinensis,512,smass,smass2,a000512.2.txt
Waland,3734,smass,smass2,a003734.2.txt
Peking,2045,smass,smass2,a002045.spfit.2.txt
Linsley,3474,smass,smass2,a003474.spfit.2.txt
Divis,5103,smass,smass2,a005103.2.txt
Josefa,649,smass,smass2,a000649.2.txt
Meiden,2881,smass,smass2,a002881.2.txt
Elyna,1234,smass,smass2,a001234.spfit.2.txt
Massalia,20,smass,smass2,a000020.spfit.2.txt
Schaumasse,1797,smass,smass2,a001797.2.txt
Flammario,1021,smass,smass2,a001021.spfit.2.txt
Janacek,2073,smass,smass2,a002073.2.txt
Opik,2099,smass,smass2,a002099.2.txt
Zdenka,3364,smass,smass2,a003364.2.txt
Mori,4650,smass,smass2,a004650.spfit.2.txt
Iphigenia,112,smass,smass2,a000112.2.txt
Westerlund,2902,smass,smass2,a002902.spfit.2.txt
Izu,4157,smass,smass2,a004157.spfit.2.txt
Marshak,2604,smass,smass2,a002604.2.txt
Tsubetsu,4845,smass,smass2,a004845.2.txt
Geichenko,4304,smass,smass2,a004304.2.txt
Isora,1374,smass,smass2,a001374.2.txt
Brendalee,3824,smass,smass2,a003824.2.txt
Brangane,606,smass,smass2,a000606.2.txt
NOT,2857,smass,smass2,a002857.2.txt
Morrison,2410,smass,smass2,a002410.spfit.2.txt
Adzhimushkaj,1903,smass,smass2,a001903.2.txt
Nonie,2382,smass,smass2,a002382.2.txt
Dzus,3687,smass,smass2,a003687.spfit.2.txt
Michel,1348,smass,smass2,a001348.2.txt
Iolanda,509,smass,smass2,a000509.spfit.2.txt
Berenike,653,smass,smass2,a000653.spfit.2.txt
Alkeste,124,smass,smass2,a000124.spfit.2.txt
Phaeo,322,smass,smass2,a000322.spfit.2.txt
Recogne,3365,smass,smass2,a003365.spfit.2.txt
Amaravella,3762,smass,smass2,a003762.2.txt
Amici,3809,smass,smass2,a003809.2.txt
Siegma,2560,smass,smass2,a002560.2.txt
Zelinda,654,smass,smass2,a000654.spfit.2.txt
Caprera,479,smass,smass2,a000479.spfit.2.txt
Kani,4265,smass,smass2,a004265.2.txt
Alva,2353,smass,smass2,a002353.spfit.2.txt
Hermione,121,smass,smass2,a000121.2.txt
Dora,668,smass,smass2,a000668.spfit.2.txt
Scania,460,smass,smass2,a000460.spfit.2.txt
Parvulesco,2331,smass,smass2,a002331.2.txt
Fatme,866,smass,smass2,a000866.spfit.2.txt
Waland,3734,smass,smass2,a003734.spfit.2.txt
Karayusuf,3800,smass,smass2,a003800.spfit.2.txt
Sechenov,5234,smass,smass2,a005234.spfit.2.txt
Ida,243,smass,smass2,a000243.2.txt
Hamina,2733,smass,smass2,a002733.spfit.2.txt
Geowilliams,3700,smass,smass2,a003700.spfit.2.txt
Lapalma,2912,smass,smass2,a002912.2.txt
Raybatson,3985,smass,smass2,a003985.2.txt
Helio,895,smass,smass2,a000895.2.txt
Fagnes,1593,smass,smass2,a001593.2.txt
Simonenko,4280,smass,smass2,a004280.spfit.2.txt
Jugurtha,1248,smass,smass2,a001248.2.txt
Hertha,135,smass,smass2,a000135.2.txt
Fabini,3645,smass,smass2,a003645.spfit.2.txt
Dugan,2772,smass,smass2,a002772.spfit.2.txt
Terentia,1189,smass,smass2,a001189.2.txt
Patrick Gene,2748,smass,smass2,a002748.2.txt
Dawn,1618,smass,smass2,a001618.spfit.2.txt
Hebe,6,smass,smass2,a000006.spfit.2.txt
Kaverznev,2949,smass,smass2,a002949.spfit.2.txt
Demokritos,6129,smass,smass2,a006129.spfit.2.txt
Karl Marx,2807,smass,smass2,a002807.2.txt
Runcorn,4570,smass,smass2,a004570.spfit.2.txt
Galya,2317,smass,smass2,a002317.2.txt
Kalliope,22,smass,smass2,a000022.spfit.2.txt
Hakone,1098,smass,smass2,a001098.2.txt
Arenda,1502,smass,smass2,a001502.spfit.2.txt
Clara,642,smass,smass2,a000642.2.txt
Westphalia,930,smass,smass2,a000930.spfit.2.txt
Rovereto,4744,smass,smass2,a004744.2.txt
Mikko,1549,smass,smass2,a001549.spfit.2.txt
Syringa,1104,smass,smass2,a001104.spfit.2.txt
Musa,600,smass,smass2,a000600.spfit.2.txt
Mount Locke,4182,smass,smass2,a004182.spfit.2.txt
Arsinoe,404,smass,smass2,a000404.2.txt
Iris,7,smass,smass2,a000007.2.txt
O'Keefe,6585,smass,smass2,a006585.2.txt
Egorov,8450,smass,smass2,a008450.2.txt
Pallas,2,smass,smass2,a000002.2.txt
A'Hearn,3192,smass,smass2,a003192.spfit.2.txt
Declercq,2852,smass,smass2,a002852.spfit.2.txt
Liszt,3910,smass,smass2,a003910.spfit.2.txt
1991 PK11,8513,smass,smass2,a008513.2.txt
Tamblyn,3417,smass,smass2,a003417.2.txt
Edisona,742,smass,smass2,a000742.spfit.2.txt
Aemilia,159,smass,smass2,a000159.spfit.2.txt
Eurynome,79,smass,smass2,a000079.spfit.2.txt
Riga,1796,smass,smass2,a001796.2.txt
Irkutsk,3224,smass,smass2,a003224.spfit.2.txt
Phyllis,556,smass,smass2,a000556.spfit.2.txt
Kenreimonin,5242,smass,smass2,a005242.2.txt
Holda,872,smass,smass2,a000872.2.txt
Isis,42,smass,smass2,a000042.2.txt
Shizukagozen,4200,smass,smass2,a004200.spfit.2.txt
Robertfrazer,5817,smass,smass2,a005817.2.txt
Zaragoza,2189,smass,smass2,a002189.2.txt
Marceline,1730,smass,smass2,a001730.2.txt
Madreteresa,4390,smass,smass2,a004390.2.txt
Sanguin,5081,smass,smass2,a005081.2.txt
Albitskij,1783,smass,smass2,a001783.2.txt
Celestia,1252,smass,smass2,a001252.spfit.2.txt
Huggins,2635,smass,smass2,a002635.spfit.2.txt
Libussa,264,smass,smass2,a000264.spfit.2.txt
Tauntonia,581,smass,smass2,a000581.2.txt
Cyane,403,smass,smass2,a000403.spfit.2.txt
Kemi,1508,smass,smass2,a001508.spfit.2.txt
Maria,170,smass,smass2,a000170.spfit.2.txt
Stearns,2035,smass,smass2,a002035.spfit.2.txt
Winchester,747,smass,smass2,a000747.spfit.2.txt
Sarahill,3065,smass,smass2,a003065.2.txt
Gressmann,4396,smass,smass2,a004396.spfit.2.txt
Danjon,1594,smass,smass2,a001594.spfit.2.txt
Slipher,1766,smass,smass2,a001766.2.txt
Birgitta,2744,smass,smass2,a002744.2.txt
Lewis,4796,smass,smass2,a004796.spfit.2.txt
Bragaria,4884,smass,smass2,a004884.spfit.2.txt
Kirghizia,2566,smass,smass2,a002566.spfit.2.txt
Stavropolis,1147,smass,smass2,a001147.2.txt
Isakovskij,5091,smass,smass2,a005091.2.txt
Amundsenia,1065,smass,smass2,a001065.spfit.2.txt
Fram,6230,smass,smass2,a006230.2.txt
Ute,634,smass,smass2,a000634.2.txt
Dynamene,200,smass,smass2,a000200.2.txt
Chariklo,10199,smass,smass2,a010199.2.txt
Merxia,808,smass,smass2,a000808.2.txt
Vincentina,366,smass,smass2,a000366.spfit.2.txt
Frigga,77,smass,smass2,a000077.2.txt
Netto,3175,smass,smass2,a003175.2.txt
Kitezh,4188,smass,smass2,a004188.spfit.2.txt
Fredclifford,5253,smass,smass2,a005253.spfit.2.txt
Sawyer Hogg,2917,smass,smass2,a002917.spfit.2.txt
Kochi,2396,smass,smass2,a002396.2.txt
1990 SV15,5965,smass,smass2,a005965.spfit.2.txt
Delcano,3060,smass,smass2,a003060.2.txt
Vyssotsky,1600,smass,smass2,a001600.spfit.2.txt
Malzovia,749,smass,smass2,a000749.2.txt
Diana,78,smass,smass2,a000078.2.txt
Euphrosyne,31,smass,smass2,a000031.spfit.2.txt
Svetlanov,4135,smass,smass2,a004135.spfit.2.txt
Clifford,4276,smass,smass2,a004276.spfit.2.txt
Winchester,747,smass,smass2,a000747.2.txt
Gregory,2527,smass,smass2,a002527.2.txt
Ottijeff,22449,smass,smass2,au1996VC.spfit.2.txt
Pugovkin,4516,smass,smass2,a004516.2.txt
Yvonne,1301,smass,smass2,a001301.spfit.2.txt
Thirouin,10473,smass,smass2,a010473.2.txt
Sappho,80,smass,smass2,a000080.spfit.2.txt
Zdenekhorsky,3827,smass,smass2,a003827.2.txt
Yuuri,5563,smass,smass2,a005563.spfit.2.txt
Aurora,94,smass,smass2,a000094.spfit.2.txt
Roxane,317,smass,smass2,a000317.spfit.2.txt
Verbitskaya,7451,smass,smass2,a007451.spfit.2.txt
Arkhipova,4424,smass,smass2,a004424.2.txt
Vincentina,366,smass,smass2,a000366.2.txt
Chapman,2409,smass,smass2,a002409.spfit.2.txt
Kalahari,1702,smass,smass2,a001702.2.txt
Tolkien,2675,smass,smass2,a002675.spfit.2.txt
Beals,3314,smass,smass2,a003314.2.txt
Aglaja,47,smass,smass2,a000047.spfit.2.txt
Chukotka,2509,smass,smass2,a002509.2.txt
Slovakia,1807,smass,smass2,a001807.spfit.2.txt
Northcott,3670,smass,smass2,a003670.spfit.2.txt
Patterson,2511,smass,smass2,a002511.2.txt
Eucharis,181,smass,smass2,a000181.2.txt
Zelia,169,smass,smass2,a000169.2.txt
Araki,4718,smass,smass2,a004718.2.txt
Elisabetha,412,smass,smass2,a000412.2.txt
Isergina,1271,smass,smass2,a001271.spfit.2.txt
Boliviana,712,smass,smass2,a000712.2.txt
Celuta,186,smass,smass2,a000186.spfit.2.txt
Geometria,376,smass,smass2,a000376.2.txt
Beatty,2925,smass,smass2,a002925.2.txt
Vladimir,1724,smass,smass2,a001724.2.txt
Maymelou,4900,smass,smass2,a004900.spfit.2.txt
Chekhov,2369,smass,smass2,a002369.spfit.2.txt
Lagerkvist,2875,smass,smass2,a002875.2.txt
Olympiada,1022,smass,smass2,a001022.2.txt
Mentor,3451,smass,smass2,a003451.2.txt
Charis,627,smass,smass2,a000627.spfit.2.txt
Flagsymphony,6582,smass,smass2,a006582.spfit.2.txt
Eurydike,75,smass,smass2,a000075.spfit.2.txt
Lena,789,smass,smass2,a000789.2.txt
Schmadel,2234,smass,smass2,a002234.2.txt
Rosselia,1350,smass,smass2,a001350.spfit.2.txt
Barbarossa,1860,smass,smass2,a001860.spfit.2.txt
Franzia,862,smass,smass2,a000862.2.txt
Beckman,3737,smass,smass2,a003737.2.txt
Hobetsu,4774,smass,smass2,a004774.spfit.2.txt
Arequipa,737,smass,smass2,a000737.spfit.2.txt
Vojislava,5397,smass,smass2,a005397.spfit.2.txt
Canterbury,3563,smass,smass2,a003563.2.txt
Polyakhova,4619,smass,smass2,a004619.2.txt
Eugenisis,743,smass,smass2,a000743.2.txt
Ops,2736,smass,smass2,a002736.spfit.2.txt
Okutama,5142,smass,smass2,a005142.spfit.2.txt
Kriemhild,242,smass,smass2,a000242.spfit.2.txt
Hestia,46,smass,smass2,a000046.spfit.2.txt
Pepita,1102,smass,smass2,a001102.2.txt
Neva,1603,smass,smass2,a001603.spfit.2.txt
Cora,504,smass,smass2,a000504.spfit.2.txt
Abnoba,456,smass,smass2,a000456.2.txt
Stepanov,3493,smass,smass2,a003493.2.txt
Arosa,1304,smass,smass2,a001304.2.txt
Rufino,4107,smass,smass2,a004107.spfit.2.txt
Dulcinea,571,smass,smass2,a000571.spfit.2.txt
Pogson,1830,smass,smass2,a001830.spfit.2.txt
Concordia,58,smass,smass2,a000058.spfit.2.txt
Melete,56,smass,smass2,a000056.2.txt
Suzamur,4968,smass,smass2,a004968.2.txt
Kyoto,4352,smass,smass2,a004352.2.txt
Erigone,163,smass,smass2,a000163.spfit.2.txt
Kriemhild,242,smass,smass2,a000242.2.txt
Irmintraud,773,smass,smass2,a000773.2.txt
Kiladze,4737,smass,smass2,a004737.2.txt
Sapientia,275,smass,smass2,a000275.2.txt
Edwin,1046,smass,smass2,a001046.2.txt
Beals,3314,smass,smass2,a003314.spfit.2.txt
Ragazza,1839,smass,smass2,a001839.2.txt
Sitarski,2042,smass,smass2,a002042.2.txt
Marconia,1332,smass,smass2,a001332.spfit.2.txt
1988 FF,7405,smass,smass2,a007405.2.txt
Hekate,100,smass,smass2,a000100.2.txt
Jo-Ann,2316,smass,smass2,a002316.spfit.2.txt
Algunde,929,smass,smass2,a000929.spfit.2.txt
Toni,924,smass,smass2,a000924.spfit.2.txt
Charis,627,smass,smass2,a000627.2.txt
Tsvetaeva,3511,smass,smass2,a003511.2.txt
Luscinia,713,smass,smass2,a000713.spfit.2.txt
Scheila,596,smass,smass2,a000596.spfit.2.txt
Fortov,3813,smass,smass2,a003813.2.txt
Drewpinsky,4536,smass,smass2,a004536.2.txt
Zeelandia,1336,smass,smass2,a001336.2.txt
Unitas,306,smass,smass2,a000306.spfit.2.txt
Lucidor,1176,smass,smass2,a001176.2.txt
Europa,52,smass,smass2,a000052.2.txt
Mozartia,1034,smass,smass2,a001034.2.txt
Tarka,1360,smass,smass2,a001360.spfit.2.txt
Astraea,5,smass,smass2,a000005.2.txt
Octavia,598,smass,smass2,a000598.2.txt
1995 WQ5,376713,smass,smass2,au1995WQ5.spfit.2.txt
Hera,103,smass,smass2,a000103.spfit.2.txt
Giovannipratesi,6509,smass,smass2,a006509.spfit.2.txt
Lena,789,smass,smass2,a000789.spfit.2.txt
Dabu,3611,smass,smass2,a003611.2.txt
Hale,1024,smass,smass2,a001024.spfit.2.txt
Byblis,199,smass,smass2,a000199.2.txt
Leetsungdao,3443,smass,smass2,a003443.2.txt
Libera,771,smass,smass2,a000771.spfit.2.txt
Hedera,1251,smass,smass2,a001251.spfit.2.txt
Zhangguoxi,3028,smass,smass2,a003028.2.txt
Bellona,28,smass,smass2,a000028.2.txt
Ops,2736,smass,smass2,a002736.2.txt
Griffin,4995,smass,smass2,a004995.spfit.2.txt
Margarita,310,smass,smass2,a000310.2.txt
Sequoia,1103,smass,smass2,a001103.2.txt
Xerxes,7211,smass,smass2,a007211.2.txt
Bocacara,5227,smass,smass2,a005227.spfit.2.txt
Bowen,3363,smass,smass2,a003363.2.txt
Steyaert,3788,smass,smass2,a003788.2.txt
Lubeck,5108,smass,smass2,a005108.spfit.2.txt
Undina,92,smass,smass2,a000092.spfit.2.txt
Bohrmann,1635,smass,smass2,a001635.2.txt
Eunomia,15,smass,smass2,a000015.spfit.2.txt
Beatrix,83,smass,smass2,a000083.2.txt
Eunike,185,smass,smass2,a000185.2.txt
Manto,870,smass,smass2,a000870.2.txt
Yatsugatake,4033,smass,smass2,a004033.spfit.2.txt
Lohja,2501,smass,smass2,a002501.2.txt
Kierkegaard,7056,smass,smass2,a007056.2.txt
Dersu-Uzala,4142,smass,smass2,a004142.2.txt
Yeomans,2956,smass,smass2,a002956.spfit.2.txt
Taihaku,4407,smass,smass2,a004407.2.txt
Kimura,6233,smass,smass2,a006233.2.txt
Erbisbuhl,3674,smass,smass2,a003674.2.txt
McCleese,5641,smass,smass2,a005641.spfit.2.txt
Bowman,2996,smass,smass2,a002996.spfit.2.txt
1988 CJ,6704,smass,smass2,a006704.spfit.2.txt
Christa,1015,smass,smass2,a001015.spfit.2.txt
Massachusetts,4547,smass,smass2,a004547.spfit.2.txt
Papagena,471,smass,smass2,a000471.spfit.2.txt
1991 RN10,7245,smass,smass2,a007245.spfit.2.txt
Peitho,118,smass,smass2,a000118.2.txt
Kollaa,1929,smass,smass2,a001929.spfit.2.txt
Garumna,180,smass,smass2,a000180.2.txt
Dence,4340,smass,smass2,a004340.2.txt
Lydia,110,smass,smass2,a000110.spfit.2.txt
Huygens,2801,smass,smass2,a002801.spfit.2.txt
Ursula,375,smass,smass2,a000375.spfit.2.txt
Jarre,4422,smass,smass2,a004422.2.txt
1995 WQ5,376713,smass,smass2,au1995WQ5.2.txt
Roddy,3873,smass,smass2,a003873.2.txt
Abehiroshi,5379,smass,smass2,a005379.spfit.2.txt
Camilla,107,smass,smass2,a000107.2.txt
Neva,1603,smass,smass2,a001603.2.txt
1988 RF7,5510,smass,smass2,a005510.spfit.2.txt
Lecar,4417,smass,smass2,a004417.2.txt
Emel'yanov,5087,smass,smass2,a005087.2.txt
Lee,3155,smass,smass2,a003155.spfit.2.txt
Beira,1474,smass,smass2,a001474.spfit.2.txt
Feldman,3658,smass,smass2,a003658.spfit.2.txt
Lumen,141,smass,smass2,a000141.spfit.2.txt
Ashbrook,2157,smass,smass2,a002157.spfit.2.txt
Daphne,41,smass,smass2,a000041.2.txt
Laodamia,1011,smass,smass2,a001011.spfit.2.txt
Aemilia,159,smass,smass2,a000159.2.txt
Prokne,194,smass,smass2,a000194.spfit.2.txt
Delcano,3060,smass,smass2,a003060.spfit.2.txt
Abundantia,151,smass,smass2,a000151.spfit.2.txt
Martha,205,smass,smass2,a000205.spfit.2.txt
Lujiaxi,3844,smass,smass2,a003844.spfit.2.txt
Urda,167,smass,smass2,a000167.2.txt
Bykov,4682,smass,smass2,a004682.2.txt
Olmstead,3287,smass,smass2,a003287.spfit.2.txt
Maritima,912,smass,smass2,a000912.spfit.2.txt
Eukrate,247,smass,smass2,a000247.2.txt
Gregory,2527,smass,smass2,a002527.spfit.2.txt
Penelope,201,smass,smass2,a000201.2.txt
Semiramis,584,smass,smass2,a000584.spfit.2.txt
Bus,3254,smass,smass2,a003254.2.txt
Zhongolovich,1734,smass,smass2,a001734.2.txt
Bathseba,592,smass,smass2,a000592.spfit.2.txt
Roberta,335,smass,smass2,a000335.2.txt
Mehltretter,1968,smass,smass2,a001968.2.txt
Zaragoza,2189,smass,smass2,a002189.spfit.2.txt
Asterope,233,smass,smass2,a000233.spfit.2.txt
Savo,1494,smass,smass2,a001494.2.txt
Westerlund,2902,smass,smass2,a002902.2.txt
Sorga,731,smass,smass2,a000731.2.txt
Alupka,2508,smass,smass2,a002508.spfit.2.txt
Dimitrov,2371,smass,smass2,a002371.spfit.2.txt
Mnemosyne,57,smass,smass2,a000057.spfit.2.txt
Otthild,994,smass,smass2,a000994.2.txt
Sarojininaidu,5647,smass,smass2,a005647.spfit.2.txt
Luisa,599,smass,smass2,a000599.spfit.2.txt
Clarke,4923,smass,smass2,a004923.2.txt
Tito,1550,smass,smass2,a001550.spfit.2.txt
Tangshan,2778,smass,smass2,a002778.2.txt
Tatsuo,2957,smass,smass2,a002957.spfit.2.txt
Bauersfelda,1553,smass,smass2,a001553.2.txt
Parthenope,11,smass,smass2,a000011.2.txt
Hestia,46,smass,smass2,a000046.2.txt
Ursina,860,smass,smass2,a000860.spfit.2.txt
Jeans,2763,smass,smass2,a002763.2.txt
Lilith,1181,smass,smass2,a001181.2.txt
Nonie,2382,smass,smass2,a002382.spfit.2.txt
Panopaea,70,smass,smass2,a000070.2.txt
Glauke,288,smass,smass2,a000288.spfit.2.txt
Kilia,470,smass,smass2,a000470.2.txt
Shimizu,2879,smass,smass2,a002879.2.txt
Polana,142,smass,smass2,a000142.2.txt
Tokeidai,5069,smass,smass2,a005069.2.txt
Marconia,1332,smass,smass2,a001332.2.txt
Honoria,236,smass,smass2,a000236.2.txt
Xerxes,7211,smass,smass2,a007211.spfit.2.txt
Industria,389,smass,smass2,a000389.2.txt
Olympiada,1022,smass,smass2,a001022.spfit.2.txt
Anastasia,824,smass,smass2,a000824.2.txt
Stradonice,4824,smass,smass2,a004824.spfit.2.txt
Kaho,4284,smass,smass2,a004284.spfit.2.txt
Miune,3262,smass,smass2,a003262.2.txt
Fini,795,smass,smass2,a000795.spfit.2.txt
Burnaby,4719,smass,smass2,a004719.2.txt
Bettina,250,smass,smass2,a000250.spfit.2.txt
Baucis,172,smass,smass2,a000172.2.txt
